,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,party,state,industry,sector,ptr_link,disclosure_date,sen/rep,dataFound,name,dates_diff,dateMS,percentVsSnP,amountL,amountM,amountH,snp500,last_name
171,2022-11-23,Joint,TSM,"Taiwan Semiconductor Manufacturing Company Ltd. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $75.00 <br> <em>Expires:</em> 09/15/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,21,1669161600.0,0,1001,8000.5,15000,1,Tuberville
172,2022-11-23,Joint,TSM,"Taiwan Semiconductor Manufacturing Company Ltd. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $75.00 <br> <em>Expires:</em> 09/15/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,21,1669161600.0,0,1001,8000.5,15000,1,Tuberville
173,2022-11-23,Joint,MSFT,"Microsoft Corporation - Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $225.00 <br> <em>Expires:</em> 09/15/2023 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,21,1669161600.0,0,15001,32500.5,50000,1,Tuberville
174,2022-11-23,Joint,MSFT,"Microsoft Corporation - Common Stock <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $265.00 <br> <em>Expires:</em> 04/21/2023 </div>",Stock Option,Purchase,"$1,001 - $15,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,21,1669161600.0,0,1001,8000.5,15000,1,Tuberville
175,2022-11-22,Joint,INTC,"Intel Corporation - Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 09/15/2023 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Republican,AL,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,22,1669075200.0,0,15001,32500.5,50000,1,Tuberville
176,2022-11-22,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),"$100,001 - $250,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,22,1669075200.0,0,100001,175000.5,250000,1,Tuberville
177,2022-11-22,Joint,F,Ford Motor Company Common Stock,Stock,Sale (Full),"$100,001 - $250,000",--,Republican,AL,Auto Manufacturing,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,22,1669075200.0,0,100001,175000.5,250000,1,Tuberville
178,2022-11-17,Joint,F,Ford Motor Company Common Stock,Stock,Purchase,"$100,001 - $250,000",--,Republican,AL,Auto Manufacturing,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,27,1668643200.0,0,100001,175000.5,250000,1,Tuberville
179,2022-11-09,Joint,INTC,Intel Corporation - Common Stock,Stock,Purchase,"$100,001 - $250,000",--,Republican,AL,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,35,1667952000.0,0,100001,175000.5,250000,1,Tuberville
180,2022-11-08,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $100.00 <br> <em>Expires:</em> 01/19/2024 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,36,1667865600.0,0,1001,8000.5,15000,1,Tuberville
181,2022-11-08,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $100.00 <br> <em>Expires:</em> 01/19/2024 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,36,1667865600.0,0,1001,8000.5,15000,1,Tuberville
182,2022-11-08,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $100.00 <br> <em>Expires:</em> 01/19/2024 </div>",Stock Option,Sale (Full),"$50,001 - $100,000",--,Republican,AL,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,36,1667865600.0,0,50001,75000.5,100000,1,Tuberville
183,2022-11-08,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,Sale (Partial),"$100,001 - $250,000",--,Republican,AL,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,36,1667865600.0,0,100001,175000.5,250000,1,Tuberville
184,2022-11-08,Joint,ATVI,"Activision Blizzard, Inc - Common Stock",Stock,Purchase,"$100,001 - $250,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,36,1667865600.0,0,100001,175000.5,250000,1,Tuberville
185,2022-11-07,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,Purchase,"$100,001 - $250,000",--,Republican,AL,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,37,1667779200.0,0,100001,175000.5,250000,1,Tuberville
186,2022-11-03,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Republican,AL,Precious Metals,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,41,1667433600.0,0,50001,75000.5,100000,1,Tuberville
187,2022-11-01,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Finance: Consumer Services,Finance,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,43,1667260800.0,0,1001,8000.5,15000,1,Tuberville
188,2022-11-01,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Precious Metals,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,43,1667260800.0,0,1001,8000.5,15000,1,Tuberville
189,2022-11-08,Joint,X,"United States Steel Corporation Common Stock <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 04/21/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Steel/Iron Ore,Industrials,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,2022-12-14,sen,0,Tommy Tuberville,36,1667865600.0,0,1001,8000.5,15000,1,Tuberville
190,2022-11-29,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Finance Companies,Finance,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,10,1669680000.0,0,1001,8000.5,15000,1,Carper
191,2022-11-29,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,10,1669680000.0,0,1001,8000.5,15000,1,Carper
192,2022-11-29,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Finance Companies,Finance,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,10,1669680000.0,0,1001,8000.5,15000,1,Carper
193,2022-11-29,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,10,1669680000.0,0,1001,8000.5,15000,1,Carper
194,2022-11-15,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,DE,Finance Companies,Finance,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,24,1668470400.0,0,15001,32500.5,50000,1,Carper
195,2022-11-15,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Purchase,"$15,001 - $50,000",--,Democrat,DE,,,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,24,1668470400.0,0,15001,32500.5,50000,1,Carper
196,2022-11-08,Spouse,LUBYX,Lord Abbett Ultra Short Bond Fund - Class I,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,31,1667865600.0,0,1001,8000.5,15000,1,Carper
197,2022-11-08,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Finance Companies,Finance,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,31,1667865600.0,0,1001,8000.5,15000,1,Carper
198,2022-11-08,Spouse,LDP,Cohen &amp; Steers Limited Duration Preferred and Inco,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Finance Companies,Finance,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,31,1667865600.0,0,1001,8000.5,15000,1,Carper
199,2022-11-08,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Purchase,"$15,001 - $50,000",--,Democrat,DE,,,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,2022-12-09,sen,0,Thomas R. Carper,31,1667865600.0,0,15001,32500.5,50000,1,Carper
200,2022-11-23,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Sale (Partial),"$100,001 - $250,000",--,Democrat,CO,Movies/Entertainment,Consumer Discretionary,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,6,1669161600.0,0,100001,175000.5,250000,1,Hickenlooper
201,2022-11-23,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Purchase,"$50,001 - $100,000",Exercised stock option,Democrat,CO,Movies/Entertainment,Consumer Discretionary,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,6,1669161600.0,0,50001,75000.5,100000,1,Hickenlooper
202,2022-11-14,Spouse,LBRDA,Liberty Broadband Corporation - Class A Common Sto,Stock,Sale (Partial),"$50,001 - $100,000",--,Democrat,CO,Television Services,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,15,1668384000.0,0,50001,75000.5,100000,1,Hickenlooper
203,2022-11-14,Spouse,LBRDA,Liberty Broadband Corporation - Class A Common Sto,Stock,Purchase,"$15,001 - $50,000",Exercised stock option,Democrat,CO,Television Services,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,15,1668384000.0,0,15001,32500.5,50000,1,Hickenlooper
204,2022-11-21,Spouse,BATRA,Liberty Media Corporation - Series A Liberty Brave,Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,CO,Broadcasting,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,8,1668988800.0,0,15001,32500.5,50000,1,Hickenlooper
205,2022-11-21,Spouse,BATRA,Liberty Media Corporation - Series A Liberty Brave,Stock,Purchase,"$1,001 - $15,000",Exercised stock option,Democrat,CO,Broadcasting,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,8,1668988800.0,0,1001,8000.5,15000,1,Hickenlooper
206,2022-11-21,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,CO,Movies/Entertainment,Consumer Discretionary,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,8,1668988800.0,0,15001,32500.5,50000,1,Hickenlooper
207,2022-11-21,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Purchase,"$1,001 - $15,000",Exercised stock option,Democrat,CO,Movies/Entertainment,Consumer Discretionary,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,2022-11-29,sen,0,John W. Hickenlooper,8,1668988800.0,0,1001,8000.5,15000,1,Hickenlooper
208,2022-11-23,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/ptr/e96754b3-3ded-4636-94c2-dc9b0500f289/,2022-11-23,sen,0,Rick Scott,0,1669161600.0,0,-1,-1.0,-1,1,Scott
209,2022-10-28,Joint,MSFT,"Microsoft Corporation - Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $245.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,13,1666915200.0,0,1001,8000.5,15000,1,Tuberville
210,2022-10-31,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Republican,AL,Precious Metals,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,10,1667174400.0,0,15001,32500.5,50000,1,Tuberville
211,2022-10-28,Joint,MSFT,"Microsoft Corporation - Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $245.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,13,1666915200.0,0,1001,8000.5,15000,1,Tuberville
212,2022-10-28,Joint,MSFT,"Microsoft Corporation - Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $245.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,13,1666915200.0,0,1001,8000.5,15000,1,Tuberville
213,2022-10-24,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,17,1666569600.0,0,15001,32500.5,50000,1,Tuberville
214,2022-10-13,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$15,001 - $50,000",--,Republican,AL,Finance: Consumer Services,Finance,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,28,1665619200.0,0,15001,32500.5,50000,1,Tuberville
215,2022-10-13,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$250,001 - $500,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,28,1665619200.0,0,250001,375000.5,500000,1,Tuberville
216,2022-10-11,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Finance: Consumer Services,Finance,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,30,1665446400.0,0,1001,8000.5,15000,1,Tuberville
217,2022-10-06,Joint,XOM,"Exxon Mobil Corporation Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $100.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Republican,AL,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,15001,32500.5,50000,1,Tuberville
218,2022-10-06,Joint,CVX,"Chevron Corporation Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $155.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Republican,AL,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,15001,32500.5,50000,1,Tuberville
219,2022-10-06,Joint,X,"United States Steel Corporation Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $20.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Steel/Iron Ore,Industrials,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
220,2022-10-06,Joint,X,"United States Steel Corporation Common Stock <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $20.00 <br> <em>Expires:</em> 06/16/2023 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",--,Republican,AL,Steel/Iron Ore,Industrials,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,15001,32500.5,50000,1,Tuberville
221,2022-10-06,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Finance: Consumer Services,Finance,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
222,2022-10-06,Joint,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Investment Managers,Finance,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
223,2022-10-06,Joint,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Investment Managers,Finance,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
224,2022-10-06,Joint,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Investment Managers,Finance,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
225,2022-10-06,Joint,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
226,2022-10-06,Joint,TREX,"Trex Company, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,,,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
227,2022-10-06,Joint,SCI,Service Corporation International Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Other Consumer Services,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,2022-11-10,sen,0,Tommy Tuberville,35,1665014400.0,0,1001,8000.5,15000,1,Tuberville
